# Rime user dictionary
#@/db_name	flypy_flypy
#@/db_type	userdb
#@/rime_version	1.8.5
#@/tick	16891
#@/user_id	lakuhana
ii[fc xu[sd 	持续	c=2 d=7.22017e-10 t=16891
ii[kq 	吃	c=7 d=1.18026e-05 t=16891
ii[kq co[jo 	吃错	c=1 d=3.25317e-25 t=16891
ii[kq ds[ad xi[aa 	吃东西	c=1 d=1.55266e-29 t=16891
ii[kq fj[uy 	吃饭	c=2 d=0.909373 t=16891
ii[kq fj[uy xm[ne 	吃饭先	c=1 d=9.93965e-18 t=16891
ii[kq wj[be 	吃完	c=1 d=0.000639387 t=16891
ii[kq wj[be fj[uy 	吃完饭	c=1 d=2.45534e-09 t=16891
ii[un cy[ad 	尺寸	c=8 d=0.00917718 t=16891
ii[un cy[ad bn[mx vu[dv 	尺寸标注	c=1 d=0.000958635 t=16891
ii[zi dy[jt 	迟钝	c=0 d=1.42255e-22 t=16891
ij[il 	蝉	c=3 d=6.93799e-10 t=16891
ij[lp ug[pf 	产生	c=2 d=1.23414e-26 t=16891
il[bw kz[la 	窗口	c=1 d=7.50455e-06 t=16891
il[rd jm[zy 	创建	c=3 d=0.222017 t=16891
il[rd jm[zy go[zc 	创建过	c=1 d=1.51067e-30 t=16891
il[rd zc[zk 	创造	c=1 d=2.80583e-20 t=16891
il[rd zo[rv ve[lo 	创作者	c=1 d=1.63032e-15 t=16891
ir[by 	穿	c=3 d=2.57536e-12 t=16891
ir[by le[[ 	穿了	c=1 d=4.13206e-15 t=16891
ir[by yi[wy fu[oy 	穿衣服	c=1 d=1.75275e-14 t=16891
ir[pl zh[ci xm[sj 	川藏线	c=1 d=4.45767e-25 t=16891
ir[rv 	传	c=0 d=2.02379e-30 t=16891
ir[rv di[zp 	传递	c=2 d=1.86876e-29 t=16891
ir[rv li[vp lu[zk xm[sj 	传力路线	c=1 d=2.03393e-29 t=16891
ir[rv ts[se 	传统	c=2 d=6.84094e-05 t=16891
is[dv tu[bq 	冲突	c=7 d=0.204964 t=16891
is[ex 	崇	c=1 d=2.56879e-11 t=16891
is[pa 	重	c=1 d=0.0347353 t=16891
is[pa dk[br xl[pk 	重定向	c=2 d=0.0011634 t=16891
is[pa he[rk 	重合	c=1 d=0.0488012 t=16891
is[pa ma[um 	重码	c=9 d=2.43008e-05 t=16891
is[pa ma[um lv[wu 	重码率	c=2 d=0.00690852 t=16891
is[pa qi[hk 	重启	c=1 d=2.25834e-25 t=16891
is[pa qi[hk lu[zk yz[la qi[kk 	重启路由器	c=1 d=2.18066e-25 t=16891
is[pa vl[dy 	重装	c=1 d=1.41613e-05 t=16891
is[pa xb[lj 	重新	c=4 d=1.46717e-19 t=16891
is[vd zi[va 	虫子	c=1 d=3.86071e-10 t=16891
is[we dm[lv 	充电	c=1 d=1.37376e-30 t=16891
is[we ff[bd 	充分	c=1 d=1.64782e-23 t=16891
is[we qi[pv 	充气	c=3 d=2.24709e-25 t=16891
iu[VK fa[vd 	出发	c=0 d=1.27233e-11 t=16891
iu[VK fa[vd mw[dy 	出发没	c=1 d=1.27871e-10 t=16891
iu[VK vl[dy 	出装	c=1 d=1.0365e-10 t=16891
iu[eh fw[la 	除非	c=1 d=3.63959e-22 t=16891
iu[eh le[VL 	除了	c=3 d=1.81182e-05 t=16891
iu[eh le[vL 	除了	c=1 d=0.818731 t=16891
iu[pd 	初	c=1 d=1.14236e-07 t=16891
iu[vk 	出	c=3 d=0.000164502 t=16891
iu[vk bu[ad ld[an 	出不来	c=1 d=2.6884e-17 t=16891
iu[vk do[xx 	出多	c=1 d=0.341298 t=16891
iu[vk gv[ij 	出轨	c=1 d=3.37834e-28 t=16891
iu[vk hd[dm 	出海	c=1 d=2.18556e-22 t=16891
iu[vk ld[an 	出来	c=19 d=0.157927 t=16891
iu[vk qu[ts 	出去	c=3 d=6.14817e-06 t=16891
iu[vk ww[kw dc[zz 	出味道	c=1 d=2.55416e-32 t=16891
iu[vk xm[we 	出现	c=10 d=0.0105236 t=16891
iu[vk xm[we zd[ut 	出现在	c=1 d=5.52975e-31 t=16891
iu[vk zi[bz 	出字	c=1 d=3.57919e-31 t=16891
iu[wb iu[wb 	处处	c=1 d=6.42027e-23 t=16891
iu[wb li[wl 	处理	c=7 d=2.06045e-05 t=16891
iu[wb li[wl hc[nz 	处理好	c=1 d=2.11916e-12 t=16891
iu[wb li[wl yi[aa xx[ab 	处理一下	c=1 d=0.0605068 t=16891
iu[wb nv[va 	处女	c=1 d=1.26969e-15 t=16891
iv[ji 	锤	c=1 d=6.69206e-15 t=16891
iv[pa vi[uq 	垂直	c=5 d=0.0874955 t=16891
iv[pa vi[uq yu[al 	垂直于	c=1 d=0.0466538 t=16891
iv[pa xm[sj 	垂线	c=1 d=0.0122161 t=16891
iv[pa zu[kr 	垂足	c=1 d=0.0120342 t=16891
iy[fi 	蠢	c=1 d=5.0373e-22 t=16891
iy[st 	纯	c=1 d=6.67659e-13 t=16891
iy[st cv[mu 	纯粹	c=2 d=4.21481e-13 t=16891
iy[st hy[db nk[dr tu[ua 	纯混凝土	c=1 d=1.23385e-31 t=16891
iy[st iy[st 	纯纯	c=1 d=4.8725e-13 t=16891
iy[st kv[ev 	纯亏	c=1 d=1.82678e-30 t=16891
iz[fy uv[ln 	抽水	c=1 d=4.45161e-09 t=16891
iz[va lz[ev 	丑陋	c=1 d=4.56027e-28 t=16891
iz[zq si[db 	臭死	c=1 d=6.01212e-15 t=16891
jb[id ll[ol 	尽量	c=2 d=0.00102814 t=16891
jb[pl 	斤	c=1 d=2.41041e-27 t=16891
jb[ra do[xx hd[dm 	金多海	c=1 d=1.71333e-11 t=16891
jb[ra gh[kd 	金刚	c=1 d=2.67727e-27 t=16891
jb[ra qm[jj 	金钱	c=1 d=3.07593e-13 t=16891
jb[rv nm[pl 	今年	c=1 d=1.9559e-10 t=16891
jb[rv ri[ka 	今日	c=2 d=1.10609e-21 t=16891
jb[rv tm[ad 	今天	c=10 d=5.13213e-06 t=16891
jb[rv tm[ad jq[WY 	今天就	c=1 d=3.29045e-12 t=16891
jb[rv wj[ov 	今晚	c=5 d=7.08066e-09 t=16891
jb[ry jb[ry 	仅仅	c=4 d=1.90826e-14 t=16891
jb[ry vi[uy ii[fc 	仅支持	c=1 d=0.054204 t=16891
jb[ry xm[eg yu[al 	仅限于	c=1 d=1.05924e-30 t=16891
jb[vl 	劲	c=1 d=2.80002e-25 t=16891
jb[zj 	近	c=1 d=1.11586e-25 t=16891
jb[zj 	进	c=1 d=3.70038e-11 t=16891
jb[zj du[gy 	进度	c=3 d=5.01833e-07 t=16891
jb[zj ho[rr 	进货	c=1 d=1.22244e-10 t=16891
jb[zj jp[el 	进阶	c=2 d=2.68572e-31 t=16891
jb[zj kz[la 	进口	c=1 d=2.46128e-08 t=16891
jb[zj ld[an 	进来	c=5 d=1.6631e-18 t=16891
jb[zj nm[pl ld[an 	近年来	c=1 d=4.6284e-26 t=16891
jb[zj qu[ts 	进去	c=6 d=0.000273284 t=16891
jb[zj xk[ii 	进行	c=14 d=0.00138949 t=16891
jb[zj xq[rp 	进修	c=2 d=2.48487e-22 t=16891
jb[zj yi[aa dm[lh 	近一点	c=0 d=1.01019e-32 t=16891
ji[ae yu[da 	鲫鱼	c=1 d=4.89859e-17 t=16891
ji[bk 	寄	c=3 d=8.77227e-31 t=16891
ji[bk bu[ad ji[bk 	寄不寄	c=1 d=1.6244e-31 t=16891
ji[bk go[zc qu[ts 	寄过去	c=1 d=1.59223e-31 t=16891
ji[dw ds[el le[vl 	激动了	c=1 d=1.31354e-32 t=16891
ji[dx 	急	c=2 d=5.28893e-29 t=16891
ji[fl 	挤	c=1 d=2.64468e-31 t=16891
ji[fl jb[zj qu[TS 	挤进去	c=1 d=2.00507e-08 t=16891
ji[fl tu[ua vl[mt 	挤土桩	c=2 d=1.43354e-32 t=16891
ji[fl tu[ua xn[ww yk[ga 	挤土效应	c=1 d=2.65795e-30 t=16891
ji[fy ng[sb 	技能	c=4 d=9.78727e-06 t=16891
ji[fy uu[md 	技术	c=12 d=6.62545e-05 t=16891
ji[ge 	即	c=1 d=1.3199e-30 t=16891
ji[ge ke[dk 	即可	c=2 d=0.0550232 t=16891
ji[hb 	积	c=1 d=0.00423234 t=16891
ji[hb xu[ct 	积蓄	c=1 d=1.06018e-11 t=16891
ji[mj ih[tp 	机场	c=5 d=6.60565e-05 t=16891
ji[mj ku[gi 	机库	c=0 d=3.59712e-32 t=16891
ji[mj pn[xx 	机票	c=1 d=0.000717312 t=16891
ji[mj xk[kt 	机型	c=1 d=1.25989e-12 t=16891
ji[mj xm[eg 	极限	c=3 d=3.36076e-29 t=16891
ji[mj xp[mc 	机械	c=6 d=0.00828511 t=16891
ji[mj ya[id 	极压	c=7 d=2.80571e-10 t=16891
ji[mj yz[dy 	机油	c=4 d=8.38355e-31 t=16891
ji[nl xn[LD mj[dl 	姬小满	c=1 d=1.05453e-07 t=16891
ji[oj rz[nr 	肌肉	c=1 d=2.33798e-21 t=16891
ji[oj rz[nr ji[yj yi[xv 	肌肉记忆	c=1 d=9.7058e-32 t=16891
ji[pn 	及	c=10 d=0.00221825 t=16891
ji[pv bd[ab wj[ap 	几百万	c=1 d=1.39357e-22 t=16891
ji[pv dm[lh 	几点	c=1 d=3.90084e-14 t=16891
ji[pv ge[RL 	几个	c=3 d=1.55478e-12 t=16891
ji[pv ge[RL rf[PN 	几个人	c=1 d=1.17491e-14 t=16891
ji[pv he[mr 	几核	c=3 d=0.00281028 t=16891
ji[pv he[rk 	几何	c=2 d=0.00283702 t=16891
ji[pv he[rk xt[xz 	几何学	c=2 d=3.15791e-06 t=16891
ji[pv he[rk yr[ee su[fx 	几何元素	c=1 d=0.0051953 t=16891
ji[pv ie[al 	几车	c=0 d=2.0033e-28 t=16891
ji[pv ie[al dc[zz 	几车道	c=1 d=2.01334e-27 t=16891
ji[pv ju[uk 	几局	c=1 d=5.7864e-06 t=16891
ji[pv qm[pu kk[tg 	几千块	c=1 d=5.76048e-12 t=16891
ji[pv tm[ad 	几天	c=1 d=6.08308e-06 t=16891
ji[pv ui[al kk[tg qm[jj 	几十块钱	c=1 d=2.7531e-32 t=16891
ji[pv vh[gi 	几张	c=1 d=1.4442e-30 t=16891
ji[px zu[pq 	祭祖	c=2 d=2.10389e-25 t=16891
ji[qt 	基	c=1 d=9.74118e-16 t=16891
ji[qt bf[aa 	基本	c=13 d=0.00268767 t=16891
ji[qt bf[aa uh[la 	基本上	c=2 d=7.26779e-31 t=16891
ji[qt cg[us 	基层	c=3 d=1.76627e-26 t=16891
ji[qt iu[ui 	基础	c=6 d=5.58021e-09 t=16891
ji[qt iu[ui bj[my 	基础板	c=1 d=1.40514e-31 t=16891
ji[qt iu[ui gs[aa ig[hw 	基础工程	c=1 d=3.05954e-09 t=16891
ji[qt iu[ui uh[la 	基础上	c=1 d=1.02511e-27 t=16891
ji[qt jb[ra 	基金	c=0 d=1.0762e-12 t=16891
ji[qt kg[tj 	基坑	c=3 d=8.86159e-09 t=16891
ji[qt ln[mu 	基料	c=2 d=4.29588e-23 t=16891
ji[rm ln[mu 	集料	c=1 d=2.42167e-23 t=16891
ji[rm sj[cw 	集散	c=3 d=8.71409e-28 t=16891
ji[rm uv[ln jk[al 	集水井	c=1 d=4.4294e-09 t=16891
ji[rm vs[ll 	集中	c=3 d=2.35011e-06 t=16891
ji[sj 	级	c=4 d=5.50104e-27 t=16891
ji[sj pw[yj 	级配	c=5 d=2.12281e-23 t=16891
ji[sv xu[sd 	继续	c=2 d=6.96238e-06 t=16891
ji[sv xu[sd jn[lw yu[wo 	继续教育	c=4 d=3.73178e-05 t=16891
ji[vv 	己	c=1 d=5.42687e-16 t=16891
ji[yj 	记	c=1 d=2.08832e-16 t=16891
ji[yj de[ic 	记得	c=4 d=0.000431354 t=16891
ji[yj lu[eu 	记录	c=6 d=7.06893e-11 t=16891
ji[yj uh[la 	记上	c=1 d=1.26663e-16 t=16891
ji[yj vu[rv 	记住	c=1 d=3.13967e-19 t=16891
ji[yj yi[xv 	记忆	c=1 d=2.34969e-21 t=16891
ji[yu hx[gd 	计划	c=1 d=5.04348e-07 t=16891
ji[yu jn[ix 	计较	c=1 d=2.80871e-32 t=16891
ji[yu sr[VC ji[mj 	计算机	c=7 d=1.42119e-05 t=16891
ji[yu sr[VC qi[kk 	计算器	c=3 d=1.45246e-05 t=16891
ji[yu sr[vc 	计算	c=6 d=3.59831e-06 t=16891
jixu 	交叉销售	c=4 d=3.12456e-05 t=16891
jk[al 	井	c=1 d=1.03327e-32 t=16891
jk[al dm[lh jl[el uv[ln 	井点降水	c=1 d=4.47393e-09 t=16891
jk[fl 	静	c=4 d=6.19644e-08 t=16891
jk[je 	镜	c=1 d=5.70219e-10 t=16891
jk[le rj[ph 	竟然	c=6 d=2.14642e-13 t=16891
jk[le vg[dl 	竞争	c=4 d=2.71035e-26 t=16891
jk[mo 	精	c=0 d=2.26148e-13 t=16891
jk[mo cd[pp 	精彩	c=1 d=0.0023344 t=16891
jk[mo ts[zy 	精通	c=1 d=1.42148e-20 t=16891
jk[mo xr[ze 	精选	c=1 d=0.0250972 t=16891
jk[mo zi[va 	精子	c=2 d=5.43026e-12 t=16891
jk[sg go[zc ta[ry 	经过他	c=1 d=1.24261e-26 t=16891
jk[sg ih[xj 	经常	c=6 d=0.00366318 t=16891
jk[sg ji[dl 	经济	c=3 d=8.42959e-07 t=16891
jk[wx hu[dh 	京沪	c=1 d=5.72379e-25 t=16891
jk[xx 	惊	c=2 d=4.58143e-16 t=16891
jk[xx hu[kh 	惊呼	c=1 d=5.69525e-25 t=16891
jl[dc 	将	c=1 d=9.06378e-21 t=16891
jl[dc jq[wy 	将就	c=2 d=1.2617e-24 t=16891
jl[dc ta[RY 	将他	c=1 d=0.00499159 t=16891
jl[dg su[cb 	江苏	c=1 d=2.26341e-22 t=16891
jl[du 	浆	c=1 d=6.67069e-32 t=16891
jl[el dh[fe 	降挡	c=1 d=3.56388e-10 t=16891
jl[el di[rd 	降低	c=3 d=0.00695002 t=16891
jl[el uv[ln 	降水	c=1 d=4.38533e-09 t=16891
jl[el ww[sf da[fd ji[ak 	降维打击	c=1 d=0.704688 t=16891
jl[yj dc[ad 	讲到	c=1 d=2.17917e-17 t=16891
jl[yj jl[yj jx[rl 	讲讲价	c=1 d=1.82839e-11 t=16891
jl[yj jq[bj 	讲究	c=1 d=3.57737e-25 t=16891
jl[yj ug[up 	讲声	c=1 d=2.80344e-10 t=16891
jl[yj yi[aa ug[up 	讲一声	c=1 d=3.97963e-14 t=16891
jl[yn zi[va ya[ap 	姜子牙	c=3 d=8.40029e-32 t=16891
jm[bd 	剪	c=2 d=3.17334e-30 t=16891
jm[bd le[vl 	剪了	c=2 d=1.85985e-17 t=16891
jm[bd li[vp 	剪力	c=3 d=4.44742e-28 t=16891
jm[bd li[vp ql[tk 	剪力墙	c=11 d=3.00246e-29 t=16891
jm[bd yi[wy fu[oy 	剪衣服	c=1 d=2.13305e-30 t=16891
jm[dk fh[ef yu[ie 	减防御	c=1 d=2.65939e-07 t=16891
jm[dk qk[ig zi[po vs[pa 	减轻自重	c=1 d=5.69813e-31 t=16891
jm[dk uc[xp 	减少	c=4 d=1.05599e-23 t=16891
jm[dk zd[bh 	减灾	c=1 d=6.70663e-07 t=16891
jm[fa hv[kk ld[an 	捡回来	c=1 d=1.72397e-25 t=16891
jm[it 	堑	c=3 d=9.49364e-27 t=16891
jm[jz 	键	c=4 d=0.980199 t=16891
jm[jz pj[vm 	键盘	c=6 d=3.09227e-07 t=16891
jm[jz ww[rl 	键位	c=1 d=1.34171e-17 t=16891
jm[jz ww[rl tu[kd 	键位图	c=0 d=2.25404e-33 t=16891
jm[ke dc[ad 	见到	c=1 d=2.39554e-13 t=16891
jm[ke go[zc 	见过	c=1 d=5.57181e-32 t=16891
jm[ke gr[xr bu[ad gk[xt 	见惯不怪	c=1 d=5.76147e-14 t=16891
jm[ke mm[aa 	见面	c=1 d=2.4685e-13 t=16891
jm[ke qm[jj 	见钱	c=1 d=3.06059e-13 t=16891
jm[ke rf[PN 	见人	c=1 d=9.96198e-15 t=16891
jm[ke vg[yv 	见证	c=1 d=1.73621e-20 t=16891
jm[ke xi[vd 	见习	c=1 d=2.20221e-23 t=16891
jm[lm ks[fg 	监控	c=1 d=1.901e-28 t=16891
jm[lt yk[ug 	坚硬	c=1 d=8.25079e-33 t=16891
jm[ma ce[dd yi[ry 	检测仪	c=1 d=5.44741e-31 t=16891
jm[mo dr[mj 	间断	c=2 d=2.09923e-23 t=16891
jm[mo jp[fn 	间接	c=1 d=5.59784e-28 t=16891
jm[mo xi[ex 	间隙	c=1 d=2.21324e-23 t=16891
jm[ng 	奸	c=1 d=5.43813e-11 t=16891
jm[rn 	件	c=1 d=2.58836e-12 t=16891
jm[rz 	健	c=1 d=7.17801e-12 t=16891
jm[vo 	简	c=1 d=1.5036e-30 t=16891
jm[vo dj[bl 	简单	c=2 d=2.29052e-15 t=16891
jm[vo hx[rb 	简化	c=7 d=3.71307e-07 t=16891
jm[vo ig[hx 	简称	c=2 d=2.66101e-06 t=16891
jm[vo jp[dk 	简洁	c=1 d=5.6541e-28 t=16891
jm[vo jp[rl 	简介	c=1 d=5.56996e-28 t=16891
jm[vo ti[rb 	简体	c=1 d=5.50213e-31 t=16891
jm[vo ti[rb zi[bz 	简体字	c=1 d=7.43621e-16 t=16891
jm[vo vi[uy ig[fu 	简支撑	c=2 d=2.83247e-30 t=16891
jm[vo vi[uy ll[dm 	简支梁	c=2 d=2.02289e-29 t=16891
jm[zy 	建	c=2 d=2.3208e-31 t=16891
jm[zy hc[nz le[vl 	建好了	c=0 d=1.10533e-32 t=16891
jm[zy ig[wv 	建成	c=1 d=1.31063e-06 t=16891
jm[zy li[wa 	建立	c=1 d=4.42549e-28 t=16891
jm[zy ue[yy 	建设	c=2 d=3.01399e-09 t=16891
jm[zy vu[vf 	建筑	c=31 d=0.00348589 t=16891
jm[zy vu[vf wu[nw 	建筑物	c=1 d=3.11966e-32 t=16891
jm[zy wh[kx vj[lk 	建网站	c=1 d=8.05145e-10 t=16891
jm[zy yi[yy 	建议	c=2 d=1.65495e-15 t=16891
jm[zy zd[ut 	建在	c=0 d=9.60266e-25 t=16891
jm[zy zd[ut di[ty xx[ab 	建在地下	c=1 d=9.65082e-24 t=16891
jn[dy 	角	c=1 d=2.43381e-23 t=16891
jn[dy du[gy 	角度	c=4 d=0.00304478 t=16891
jn[ix hc[nz 	较好	c=1 d=1.68112e-23 t=16891
jn[jx 	铰	c=1 d=4.95371e-31 t=16891
jn[jx jp[fn 	铰接	c=1 d=9.75283e-30 t=16891
jn[jx vi[uy 	铰支	c=1 d=5.0286e-31 t=16891
jn[kl 	叫	c=6 d=2.33599e-11 t=16891
jn[kl ta[ry 	叫他	c=2 d=1.08141e-09 t=16891
jn[kl uf[ru me[ps 	叫什么	c=1 d=0.0155297 t=16891
jn[kl uh[la 	叫上	c=1 d=1.12612e-15 t=16891
jn[kl zo[rv 	叫作	c=2 d=6.80914e-09 t=16891
jn[lw 	教	c=3 d=0.826125 t=16891
jn[lw hc[nz 	教好	c=1 d=5.95128e-13 t=16891
jn[lw ta[ry 	教他	c=1 d=7.53422e-23 t=16891
jn[lw yu[wo 	教育	c=2 d=6.9972e-06 t=16891
jn[nl 	娇	c=1 d=1.95118e-11 t=16891
jn[oe bf[aa 	脚本	c=5 d=1.22865e-17 t=16891
jn[ox jp[sk ln[mu 	胶结料	c=0 d=4.07401e-26 t=16891
jn[ox jp[sk ln[mu de[ pw[yj vi[sq 	胶结料的配置	c=1 d=4.09443e-25 t=16891
jn[wx 	交	c=1 d=0.000125903 t=16891
jn[wx fh[hf 	交房	c=1 d=6.22202e-07 t=16891
jn[wx ia[yd 	交叉	c=1 d=6.75406e-31 t=16891
jn[wx ts[zy 	交通	c=4 d=7.05615e-28 t=16891
jn[wx ts[zy gs[gl ng[sb 	交通功能	c=1 d=3.0416e-28 t=16891
jp[bb ww[dd 	皆为	c=0 d=2.7928e-25 t=16891
jp[bb ww[dd vg[av ih[xj 	皆为正常	c=1 d=2.8068e-24 t=16891
jp[ce 	节	c=1 d=4.97854e-31 t=16891
jp[ce dm[lh 	节点	c=2 d=6.53992e-05 t=16891
jp[dn jt[dg 	解决	c=2 d=9.44639e-24 t=16891
jp[dn mi[be 	解密	c=1 d=1.79341e-19 t=16891
jp[dn ou[ly 	解耦	c=1 d=1.78416e-17 t=16891
jp[dn ui[pl 	解释	c=2 d=1.66763e-12 t=16891
jp[dn uo[ye 	解说	c=1 d=0.00238156 t=16891
jp[el ig[qn 	阶乘	c=2 d=2.14006e-21 t=16891
jp[fn 	接	c=1 d=0.0884781 t=16891
jp[fn de[ 	接的	c=0 d=5.45222e-13 t=16891
jp[fn de[ ln[VL 	接的了	c=1 d=5.47954e-12 t=16891
jp[fn iu[di 	接触	c=1 d=6.9144e-13 t=16891
jp[fn jb[zj 	接近	c=1 d=0.00329615 t=16891
jp[fn ni[rx 	接你	c=2 d=1.78786e-12 t=16891
jp[fn tz[dd 	接头	c=2 d=6.7354e-08 t=16891
jp[fn tz[dd ww[rl vi[sq 	接头位置	c=1 d=3.38949e-08 t=16891
jp[fn xx[ab ld[an 	接下来	c=2 d=2.99602e-06 t=16891
jp[nq 	姐	c=1 d=2.97265e-23 t=16891
jp[nq di[bp lm[wx 	姐弟恋	c=1 d=6.02664e-14 t=16891
jp[nq mw[nw 	姐妹	c=2 d=1.30184e-15 t=16891
jp[rl uc[sk 	介绍	c=7 d=0.00175288 t=16891
jp[ro 	借	c=1 d=1.00238e-28 t=16891
jp[ro iu[VK qu[TS 	借出去	c=1 d=6.27154e-12 t=16891
jp[ro qm[jj 	借钱	c=2 d=1.78218e-11 t=16891
jp[ro ve[yo 	借着	c=1 d=4.48627e-12 t=16891
jp[sk 	结	c=1 d=4.20251e-08 t=16891
jp[sk go[ln 	结果	c=14 d=0.000120748 t=16891
jp[sk gz[ms 	结构	c=88 d=2.82069e-05 t=16891
jp[sk gz[ms xt[xz 	结构学	c=1 d=3.66032e-30 t=16891
jp[sk he[rk 	结合	c=2 d=5.49186e-10 t=16891
jp[sk hy[no 	结婚	c=10 d=2.23375e-11 t=16891
jp[sk hy[no le[VL 	结婚了	c=1 d=5.26558e-14 t=16891
jp[sk le[VL hy[no 	结了婚	c=1 d=3.16919e-13 t=16891
jp[sk uu[an 	结束	c=2 d=3.92039e-14 t=16891
jp[tl mm[aa 	界面	c=2 d=5.05998e-16 t=16891
jp[tl xm[eg 	界限	c=1 d=1.18241e-30 t=16891
jp[uf mm[aa 	截面	c=2 d=5.08533e-16 t=16891
jp[uf tu[kd 	截图	c=2 d=0.0266684 t=16891
jq[WY bi[bb 	就比	c=1 d=0.000921047 t=16891
jq[WY da[un 	就大	c=1 d=5.23842e-12 t=16891
jq[WY hv[rs yz[UO 	就会有	c=1 d=1.85508e-05 t=16891
jq[WY sr[VC ui[OR 	就算是	c=1 d=2.44393e-13 t=16891
jq[WY xu[ye yc[xn 	就需要	c=1 d=2.77508e-08 t=16891
jq[WY yu[aa 	就与	c=1 d=1.38879e-11 t=16891
jq[WY yz[UO 	就有	c=1 d=9.01244e-13 t=16891
jq[[ gz[bx 	就够	c=1 d=5.11083e-16 t=16891
jq[dy 	酒	c=1 d=2.36961e-32 t=16891
jq[lo 	旧	c=1 d=3.00304e-25 t=16891
jq[mj 	柩	c=1 d=1.12826e-08 t=16891
jq[pn 	久	c=1 d=0.0256042 t=16891
jq[pv da[un 	九大	c=1 d=5.2123e-12 t=16891
jq[pv jx[an bj[my 	九夹板	c=1 d=2.62658e-08 t=16891
jq[pv ve[fj 	九折	c=0 d=2.60045e-09 t=16891
jq[pv ve[fj bj[my 	九折板	c=1 d=2.61348e-08 t=16891
jq[sl jp[sk 	纠结	c=1 d=1.95996e-05 t=16891
jq[sl vg[av 	纠正	c=1 d=1.94713e-16 t=16891
jq[wy 	就	c=151 d=3.38044 t=16891
jq[wy dv[yc le[vl 	就对了	c=1 d=2.17651e-32 t=16891
jq[wy hc[nz 	就好	c=5 d=0.197899 t=16891
jq[wy hf[ig 	就很	c=0 d=1.26771e-27 t=16891
jq[wy hf[ig ke[dk pa[xb 	就很可怕	c=1 d=1.27407e-26 t=16891
jq[wy hv[rs 	就会	c=14 d=0.101505 t=16891
jq[wy jn[kl 	就叫	c=1 d=2.33918e-27 t=16891
jq[wy jn[kl zo[rv 	就叫作	c=1 d=2.52222e-31 t=16891
jq[wy ke[dk yi[vr 	就可以	c=3 d=3.0113e-31 t=16891
jq[wy ng[sb 	就能	c=1 d=4.15418e-19 t=16891
jq[wy sr[vc 	就算	c=3 d=7.49028e-13 t=16891
jq[wy ui[or 	就是	c=122 d=1.39967 t=16891
jq[wy uo[ye 	就说	c=3 d=5.09959e-14 t=16891
jq[wy xi[px 	就系	c=1 d=0.0728029 t=16891
jq[wy xk[ii 	就行	c=2 d=1.05471e-09 t=16891
jq[wy xk[ii le[vl 	就行了	c=0 d=1.60327e-25 t=16891
jq[wy xk[ii le[vl ne[kb 	就行了呢	c=1 d=1.6113e-24 t=16891
jq[wy xl[rn 	就像	c=5 d=0.180886 t=16891
jq[wy xl[rn ui[or 	就像是	c=1 d=2.68931e-21 t=16891
jq[wy yc[xn 	就要	c=5 d=4.23379e-07 t=16891
jq[wy ys[kl 	就用	c=1 d=1.12765e-31 t=16891
jq[wy yt[tv gc[wk 	就越高	c=1 d=5.36631e-31 t=16891
jq[wy zd[ut 	就在	c=1 d=2.74271e-17 t=16891
jq[wy zd[ut gh[kd gh[kd 	就在刚刚	c=1 d=3.90483e-26 t=16891
jt[dg dk[br 	决定	c=1 d=4.59905e-10 t=16891
jt[xe de[ic 	觉得	c=19 d=3.2744e-05 t=16891
jt[xe de[ic de[[ 	觉得的	c=1 d=2.96196e-10 t=16891
ju[en 	聚	c=1 d=0.00425356 t=16891
ju[fk uo[ye 	据说	c=2 d=3.45597e-17 t=16891
ju[mk yz[uk jk[wx 	橘右京	c=2 d=0.00379537 t=16891
ju[qb ti[rb 	具体	c=3 d=7.65877e-10 t=16891
ju[qb yz[uo 	具有	c=2 d=0.122456 t=16891
ju[ud qk[xo 	剧情	c=1 d=1.52612e-32 t=16891
ju[uk bu[le 	局部	c=1 d=2.46588e-30 t=16891
ju[uk mb[vv 	居民	c=1 d=7.41323e-09 t=16891
ju[uk xm[eg 	局限	c=1 d=6.19731e-19 t=16891
ju[xl li[rd 	举例	c=3 d=1.21717e-18 t=16891
ju[zj li[wd 	距离	c=2 d=0.129228 t=16891
jx[an ve[yo 	夹着	c=1 d=9.8595e-11 t=16891
jx[bu 	家	c=2 d=1.6756e-25 t=16891
jx[bu iz[va 	家丑	c=1 d=6.62727e-14 t=16891
jx[bu li[la 	家里	c=3 d=6.62089e-09 t=16891
jx[bu li[la rf[PN 	家里人	c=1 d=9.88502e-12 t=16891
jx[bu tk[gz 	家庭	c=1 d=0.733447 t=16891
jx[bu ug[up 	家声	c=1 d=2.08578e-31 t=16891
jx[bu ys[kl 	家用	c=1 d=1.21234e-30 t=16891
jx[lk cu[mq 	加粗	c=1 d=3.74139e-23 t=16891
jx[lk ge[rl 	加个	c=2 d=0.767206 t=16891
jx[lk gs[aa 	加工	c=1 d=3.53634e-07 t=16891
jx[lk gs[aa go[zc ig[hw 	加工过程	c=1 d=3.08232e-08 t=16891
jx[lk hv[kk ld[an 	加回来	c=1 d=0.436049 t=16891
jx[lk jb[zj ld[an 	加进来	c=1 d=2.20828e-26 t=16891
jx[lk jb[zj qu[ts 	加进去	c=3 d=2.89072e-14 t=16891
jx[lk jm[dk ig[qn iu[eh 	加减乘除	c=1 d=2.02833e-26 t=16891
